Date,Series,Court,Surface,Round,Best of,Player_1,Player_2,Rank_1,Rank_2,player_1_wins
2011-11-02,ATP500,Indoor,Hard,1st Round,3,Tursunov D.,Del Potro J.M.,39,14,0
2011-11-02,ATP500,Indoor,Hard,2nd Round,3,Monfils G.,Andujar P.,10,46,1
2011-11-02,ATP500,Indoor,Hard,2nd Round,3,Pospisil V.,Ferrer D.,133,5,0
2011-11-03,ATP500,Indoor,Hard,2nd Round,3,Haase R.,Wawrinka S.,40,19,0
2011-11-03,ATP500,Indoor,Hard,2nd Round,3,Kubot L.,Djokovic N.,64,1,0
2011-11-03,ATP500,Indoor,Hard,2nd Round,3,Kukushkin M.,Blake J.,113,60,1
2011-11-03,ATP500,Indoor,Hard,2nd Round,3,Mayer F.,Ljubicic I.,22,31,1
2011-11-03,ATP500,Indoor,Hard,2nd Round,3,Roddick A.,Stepanek R.,15,25,1
2011-11-03,ATP500,Indoor,Hard,2nd Round,3,Seppi A.,Nishikori K.,50,32,0
2011-11-03,ATP500,Indoor,Hard,2nd Round,3,Anderson K.,Del Potro J.M.,30,14,0
2011-11-03,ATP500,Indoor,Hard,2nd Round,3,Cilic M.,Granollers M.,20,34,0
2011-11-03,ATP500,Indoor,Hard,2nd Round,3,Ferrero J.C.,Bogomolov A.,58,33,1
2011-11-03,ATP500,Indoor,Hard,2nd Round,3,Monaco J.,Fognini F.,41,44,1
2011-11-03,ATP500,Indoor,Hard,2nd Round,3,Tsonga J.W.,Querrey S.,8,116,0
2011-11-04,ATP500,Indoor,Hard,Quarterfinals,3,Baghdatis M.,Djokovic N.,59,1,0
2011-11-04,ATP500,Indoor,Hard,Quarterfinals,3,Nishikori K.,Kukushkin M.,32,113,1
2011-11-04,ATP500,Indoor,Hard,Quarterfinals,3,Roddick A.,Federer R.,15,4,0
2011-11-04,ATP500,Indoor,Hard,Quarterfinals,3,Wawrinka S.,Mayer F.,19,22,1
2011-11-04,ATP500,Indoor,Hard,Quarterfinals,3,Ferrer D.,Davydenko N.,5,36,1
2011-11-04,ATP500,Indoor,Hard,Quarterfinals,3,Ferrero J.C.,Monaco J.,58,41,0
2011-11-04,ATP500,Indoor,Hard,Quarterfinals,3,Granollers M.,Monfils G.,34,10,1
2011-11-04,ATP500,Indoor,Hard,Quarterfinals,3,Querrey S.,Del Potro J.M.,116,14,0
2011-11-05,ATP500,Indoor,Hard,Semifinals,3,Nishikori K.,Djokovic N.,32,1,1
2011-11-05,ATP500,Indoor,Hard,Semifinals,3,Wawrinka S.,Federer R.,19,4,0
2011-11-05,ATP500,Indoor,Hard,Semifinals,3,Ferrer D.,Monaco J.,5,41,0
2011-11-05,ATP500,Indoor,Hard,Semifinals,3,Granollers M.,Del Potro J.M.,34,14,1
2011-11-06,ATP500,Indoor,Hard,The Final,3,Federer R.,Nishikori K.,4,32,1
2011-11-06,ATP500,Indoor,Hard,The Final,3,Granollers M.,Monaco J.,34,41,1
2011-11-07,Masters 1000,Indoor,Hard,1st Round,3,Benneteau J.,Raonic M.,54,29,1
2011-11-07,Masters 1000,Indoor,Hard,1st Round,3,Bogomolov A.,Bellucci T.,35,38,1
2011-11-07,Masters 1000,Indoor,Hard,1st Round,3,Ferrero J.C.,Mahut N.,51,95,0
2011-11-07,Masters 1000,Indoor,Hard,1st Round,3,Garcia-Lopez G.,Giraldo S.,64,45,1
2011-11-07,Masters 1000,Indoor,Hard,1st Round,3,Muller G.,Anderson K.,53,33,0
2011-11-07,Masters 1000,Indoor,Hard,1st Round,3,Seppi A.,Davydenko N.,46,36,1
2011-11-07,Masters 1000,Indoor,Hard,1st Round,3,Stepanek R.,Mayer F.,26,22,0
2011-11-07,Masters 1000,Indoor,Hard,1st Round,3,Tursunov D.,Mannarino A.,40,85,0
2011-11-07,Masters 1000,Indoor,Hard,1st Round,3,Verdasco F.,Cilic M.,23,18,1
2011-11-07,Masters 1000,Indoor,Hard,1st Round,3,Youzhny M.,Kohlschreiber P.,37,50,0
2011-11-08,Masters 1000,Indoor,Hard,1st Round,3,Fognini F.,Dodig I.,42,39,0
2011-11-08,Masters 1000,Indoor,Hard,1st Round,3,Isner J.,Wawrinka S.,25,16,1
2011-11-08,Masters 1000,Indoor,Hard,1st Round,3,Lopez F.,Llodra M.,21,32,1
2011-11-08,Masters 1000,Indoor,Hard,1st Round,3,Nishikori K.,Stakhovsky S.,24,63,0
2011-11-08,Masters 1000,Indoor,Hard,1st Round,3,Young D.,Monaco J.,43,34,0
2011-11-08,Masters 1000,Indoor,Hard,2nd Round,3,Anderson K.,Gasquet R.,33,20,0
2011-11-08,Masters 1000,Indoor,Hard,2nd Round,3,Benneteau J.,Roddick A.,54,15,0
2011-11-08,Masters 1000,Indoor,Hard,2nd Round,3,Berdych T.,Verdasco F.,7,23,1
2011-11-08,Masters 1000,Indoor,Hard,2nd Round,3,Tsonga J.W.,Garcia-Lopez G.,8,64,1
2011-11-09,Masters 1000,Indoor,Hard,2nd Round,3,Bogomolov A.,Tipsarevic J.,35,13,0
2011-11-09,Masters 1000,Indoor,Hard,2nd Round,3,Chardy J.,Murray A.,110,3,0
2011-11-09,Masters 1000,Indoor,Hard,2nd Round,3,Dodig I.,Djokovic N.,39,1,0
2011-11-09,Masters 1000,Indoor,Hard,2nd Round,3,Dolgopolov O.,Kohlschreiber P.,17,50,1
2011-11-09,Masters 1000,Indoor,Hard,2nd Round,3,Ferrer D.,Mahut N.,5,95,1
2011-11-09,Masters 1000,Indoor,Hard,2nd Round,3,Isner J.,Kunitsyn I.,25,68,1
2011-11-09,Masters 1000,Indoor,Hard,2nd Round,3,Lopez F.,Monfils G.,21,10,1
2011-11-09,Masters 1000,Indoor,Hard,2nd Round,3,Mannarino A.,Federer R.,85,4,0
2011-11-09,Masters 1000,Indoor,Hard,2nd Round,3,Mayer F.,Fish M.,22,9,0
2011-11-09,Masters 1000,Indoor,Hard,2nd Round,3,Seppi A.,Almagro N.,46,11,1
2011-11-09,Masters 1000,Indoor,Hard,2nd Round,3,Simon G.,Monaco J.,14,34,0
2011-11-09,Masters 1000,Indoor,Hard,2nd Round,3,Troicki V.,Stakhovsky S.,19,63,1
2011-11-10,Masters 1000,Indoor,Hard,3rd Round,3,Djokovic N.,Troicki V.,1,19,1
2011-11-10,Masters 1000,Indoor,Hard,3rd Round,3,Dolgopolov O.,Ferrer D.,17,5,0
2011-11-10,Masters 1000,Indoor,Hard,3rd Round,3,Gasquet R.,Federer R.,20,4,0
2011-11-10,Masters 1000,Indoor,Hard,3rd Round,3,Isner J.,Lopez F.,25,21,1
2011-11-10,Masters 1000,Indoor,Hard,3rd Round,3,Murray A.,Roddick A.,3,15,1
2011-11-10,Masters 1000,Indoor,Hard,3rd Round,3,Tipsarevic J.,Berdych T.,13,7,0
2011-11-10,Masters 1000,Indoor,Hard,3rd Round,3,Tsonga J.W.,Seppi A.,8,46,1
2011-11-11,Masters 1000,Indoor,Hard,Quarterfinals,3,Federer R.,Monaco J.,4,34,1
2011-11-11,Masters 1000,Indoor,Hard,Quarterfinals,3,Ferrer D.,Isner J.,5,25,0
2011-11-11,Masters 1000,Indoor,Hard,Quarterfinals,3,Murray A.,Berdych T.,3,7,0
2011-11-12,Masters 1000,Indoor,Hard,Semifinals,3,Federer R.,Berdych T.,4,7,1
2011-11-12,Masters 1000,Indoor,Hard,Semifinals,3,Isner J.,Tsonga J.W.,25,8,0
2011-11-13,Masters 1000,Indoor,Hard,The Final,3,Federer R.,Tsonga J.W.,4,8,1
2011-11-20,Masters Cup,Indoor,Hard,Round Robin,3,Nadal R.,Fish M.,2,8,1
2011-11-20,Masters Cup,Indoor,Hard,Round Robin,3,Tsonga J.W.,Federer R.,6,4,0
2011-11-21,Masters Cup,Indoor,Hard,Round Robin,3,Djokovic N.,Berdych T.,1,7,1
2011-11-21,Masters Cup,Indoor,Hard,Round Robin,3,Murray A.,Ferrer D.,3,5,0
2011-11-22,Masters Cup,Indoor,Hard,Round Robin,3,Federer R.,Nadal R.,4,2,1
2011-11-22,Masters Cup,Indoor,Hard,Round Robin,3,Fish M.,Tsonga J.W.,8,6,0
2011-11-23,Masters Cup,Indoor,Hard,Round Robin,3,Ferrer D.,Djokovic N.,5,1,1
2011-11-23,Masters Cup,Indoor,Hard,Round Robin,3,Tipsarevic J.,Berdych T.,9,7,0
2011-11-24,Masters Cup,Indoor,Hard,Round Robin,3,Fish M.,Federer R.,8,4,0
2011-11-24,Masters Cup,Indoor,Hard,Round Robin,3,Tsonga J.W.,Nadal R.,6,2,1
2011-11-25,Masters Cup,Indoor,Hard,Round Robin,3,Berdych T.,Ferrer D.,7,5,1
2011-11-25,Masters Cup,Indoor,Hard,Round Robin,3,Djokovic N.,Tipsarevic J.,1,9,0
2011-11-26,Masters Cup,Indoor,Hard,Semifinals,3,Ferrer D.,Federer R.,5,4,0
2011-11-26,Masters Cup,Indoor,Hard,Semifinals,3,Tsonga J.W.,Berdych T.,6,7,1
2011-11-27,Masters Cup,Indoor,Hard,The Final,3,Tsonga J.W.,Federer R.,6,4,0
2012-01-01,ATP250,Outdoor,Hard,1st Round,3,Duckworth J.,Mahut N.,275,80,1
2012-01-01,ATP250,Outdoor,Hard,1st Round,3,Falla A.,Dolgopolov O.,74,15,0
2012-01-02,ATP250,Outdoor,Hard,1st Round,3,Harrison R.,Baghdatis M.,79,44,0
2012-01-02,ATP250,Outdoor,Hard,1st Round,3,Mello R.,Muller G.,85,54,0
2012-01-02,ATP250,Outdoor,Hard,1st Round,3,Simon G.,Sweeting R.,12,72,1
2012-01-02,ATP250,Outdoor,Hard,1st Round,3,Tomic B.,Benneteau J.,42,52,1
2012-01-02,ATP250,Outdoor,Hard,1st Round,3,Beck K.,Bhambri Y.,98,345,0
2012-01-02,ATP250,Outdoor,Hard,1st Round,3,Paire B.,Riba P.,95,89,1
2012-01-02,ATP250,Outdoor,Hard,1st Round,3,Sela D.,Fognini F.,83,48,1
2012-01-02,ATP250,Outdoor,Hard,1st Round,3,Vardhan V.,Dodig I.,313,36,0
2012-01-02,ATP250,Outdoor,Hard,1st Round,3,Bogomolov A.,Volandri F.,34,69,1
2012-01-02,ATP250,Outdoor,Hard,1st Round,3,Kubot L.,Seppi A.,57,38,0
2012-01-02,ATP250,Outdoor,Hard,1st Round,3,Kunitsyn I.,Becker B.,71,304,0
2012-01-02,ATP250,Outdoor,Hard,1st Round,3,Ramos A.,Tursunov D.,66,40,1
2012-01-02,ATP250,Outdoor,Hard,1st Round,3,Rosol L.,Troicki V.,70,22,0
2012-01-03,ATP250,Outdoor,Hard,1st Round,3,Ebden M.,Stepanek R.,86,28,0
2012-01-03,ATP250,Outdoor,Hard,1st Round,3,Giraldo S.,Millman J.,55,541,1
2012-01-03,ATP250,Outdoor,Hard,1st Round,3,Haas T.,Matosevic M.,205,203,1
2012-01-03,ATP250,Outdoor,Hard,1st Round,3,Ito T.,Mitchell B.,122,227,1
2012-01-03,ATP250,Outdoor,Hard,1st Round,3,Levine J.,Nieminen J.,164,77,0
2012-01-03,ATP250,Outdoor,Hard,1st Round,3,Mannarino A.,Andreev I.,87,115,0
2012-01-03,ATP250,Outdoor,Hard,1st Round,3,Melzer J.,Petzschner P.,33,63,0
2012-01-03,ATP250,Outdoor,Hard,1st Round,3,Murray A.,Kukushkin M.,4,91,1
2012-01-03,ATP250,Outdoor,Hard,1st Round,3,Nishikori K.,Stebe C.M.,25,81,1
2012-01-03,ATP250,Outdoor,Hard,1st Round,3,Goffin D.,Malisse X.,174,49,1
2012-01-03,ATP250,Outdoor,Hard,1st Round,3,Kavcic B.,Darcis S.,92,88,0
2012-01-03,ATP250,Outdoor,Hard,1st Round,3,Lu Y.H.,De Bakker T.,82,223,1
2012-01-03,ATP250,Outdoor,Hard,1st Round,3,Pospisil V.,Beck A.,208,98,0
2012-01-03,ATP250,Outdoor,Hard,1st Round,3,Prodon E.,Roger-Vasselin E.,97,106,0
2012-01-03,ATP250,Outdoor,Hard,1st Round,3,Querrey S.,Hanescu V.,93,90,0
2012-01-03,ATP250,Outdoor,Hard,1st Round,3,Soeda G.,Gil F.,120,102,1
2012-01-03,ATP250,Outdoor,Hard,1st Round,3,Sugita Y.,Rochus O.,235,67,1
2012-01-03,ATP250,Outdoor,Hard,1st Round,3,Bachinger M.,Bautista R.,94,178,1
2012-01-03,ATP250,Outdoor,Hard,1st Round,3,Bubka S.,Zemlja G.,148,116,0
2012-01-03,ATP250,Outdoor,Hard,1st Round,3,Federer R.,Davydenko N.,3,41,1
2012-01-03,ATP250,Outdoor,Hard,1st Round,3,Garcia-Lopez G.,Andujar P.,65,46,1
2012-01-03,ATP250,Outdoor,Hard,1st Round,3,Kohlschreiber P.,Nadal R.,43,2,0
2012-01-03,ATP250,Outdoor,Hard,1st Round,3,Machado R.,Monfils G.,68,16,0
2012-01-03,ATP250,Outdoor,Hard,1st Round,3,Stakhovsky S.,Karlovic I.,62,56,0
2012-01-03,ATP250,Outdoor,Hard,1st Round,3,Starace P.,Gremelmayr D.,58,189,0
2012-01-03,ATP250,Outdoor,Hard,1st Round,3,Tsonga J.W.,Jaziri M.,6,118,1
2012-01-03,ATP250,Outdoor,Hard,1st Round,3,Youzhny M.,Gulbis E.,35,61,1
2012-01-04,ATP250,Outdoor,Hard,2nd Round,3,Dolgopolov O.,Andreev I.,15,115,1
2012-01-04,ATP250,Outdoor,Hard,2nd Round,3,Duckworth J.,Simon G.,275,12,0
2012-01-04,ATP250,Outdoor,Hard,2nd Round,3,Muller G.,Murray A.,54,4,0
2012-01-04,ATP250,Outdoor,Hard,2nd Round,3,Nishikori K.,Baghdatis M.,25,44,0
2012-01-04,ATP250,Outdoor,Hard,2nd Round,3,Petzschner P.,Giraldo S.,63,55,0
2012-01-04,ATP250,Outdoor,Hard,2nd Round,3,Stepanek R.,Nieminen J.,28,77,1
2012-01-04,ATP250,Outdoor,Hard,2nd Round,3,Tomic B.,Ito T.,42,122,1
2012-01-04,ATP250,Outdoor,Hard,2nd Round,3,Paire B.,Sela D.,95,83,0
2012-01-04,ATP250,Outdoor,Hard,2nd Round,3,Raonic M.,Hanescu V.,31,90,1
2012-01-04,ATP250,Outdoor,Hard,2nd Round,3,Roger-Vasselin E.,Wawrinka S.,106,17,0
2012-01-04,ATP250,Outdoor,Hard,2nd Round,3,Soeda G.,Dodig I.,120,36,1
2012-01-04,ATP250,Outdoor,Hard,2nd Round,3,Cipolla F.,Tsonga J.W.,75,6,0
2012-01-04,ATP250,Outdoor,Hard,2nd Round,3,Karlovic I.,Youzhny M.,56,35,0
2012-01-04,ATP250,Outdoor,Hard,2nd Round,3,Monfils G.,Becker B.,16,304,1
2012-01-04,ATP250,Outdoor,Hard,2nd Round,3,Nadal R.,Gremelmayr D.,2,189,1
2012-01-04,ATP250,Outdoor,Hard,2nd Round,3,Seppi A.,Garcia-Lopez G.,38,65,1
2012-01-04,ATP250,Outdoor,Hard,2nd Round,3,Troicki V.,Bachinger M.,22,94,1
2012-01-04,ATP250,Outdoor,Hard,2nd Round,3,Zemlja G.,Federer R.,116,3,0
2012-01-05,ATP250,Outdoor,Hard,Quarterfinals,3,Simon G.,Giraldo S.,12,55,1
2012-01-05,ATP250,Outdoor,Hard,Quarterfinals,3,Stepanek R.,Dolgopolov O.,28,15,0
2012-01-05,ATP250,Outdoor,Hard,2nd Round,3,Beck A.,Goffin D.,98,174,0
2012-01-05,ATP250,Outdoor,Hard,2nd Round,3,Bhambri Y.,Tipsarevic J.,345,9,0
2012-01-05,ATP250,Outdoor,Hard,2nd Round,3,Sugita Y.,Lu Y.H.,235,82,1
2012-01-05,ATP250,Outdoor,Hard,Quarterfinals,3,Federer R.,Seppi A.,3,38,1
2012-01-05,ATP250,Outdoor,Hard,Quarterfinals,3,Monfils G.,Troicki V.,16,22,1
2012-01-05,ATP250,Outdoor,Hard,Quarterfinals,3,Ramos A.,Tsonga J.W.,66,6,0
2012-01-05,ATP250,Outdoor,Hard,Quarterfinals,3,Youzhny M.,Nadal R.,35,2,0
2012-01-06,ATP250,Outdoor,Hard,Quarterfinals,3,Istomin D.,Tomic B.,73,42,0
2012-01-06,ATP250,Outdoor,Hard,Quarterfinals,3,Murray A.,Baghdatis M.,4,44,1
2012-01-06,ATP250,Outdoor,Hard,Quarterfinals,3,Almagro N.,Sugita Y.,10,235,1
2012-01-06,ATP250,Outdoor,Hard,Quarterfinals,3,Goffin D.,Tipsarevic J.,174,9,0
2012-01-06,ATP250,Outdoor,Hard,Quarterfinals,3,Raonic M.,Sela D.,31,83,1
2012-01-06,ATP250,Outdoor,Hard,Quarterfinals,3,Wawrinka S.,Soeda G.,17,120,0
2012-01-06,ATP250,Outdoor,Hard,Semifinals,3,Nadal R.,Monfils G.,2,16,0
2012-01-07,ATP250,Outdoor,Hard,Semifinals,3,Dolgopolov O.,Simon G.,15,12,1
2012-01-07,ATP250,Outdoor,Hard,Semifinals,3,Tomic B.,Murray A.,42,4,0
2012-01-07,ATP250,Outdoor,Hard,Semifinals,3,Raonic M.,Almagro N.,31,10,1
2012-01-07,ATP250,Outdoor,Hard,Semifinals,3,Soeda G.,Tipsarevic J.,120,9,0
2012-01-07,ATP250,Outdoor,Hard,The Final,3,Tsonga J.W.,Monfils G.,6,16,1
2012-01-08,ATP250,Outdoor,Hard,The Final,3,Murray A.,Dolgopolov O.,4,15,1
2012-01-08,ATP250,Outdoor,Hard,The Final,3,Raonic M.,Tipsarevic J.,31,9,1
2012-01-09,ATP250,Outdoor,Hard,1st Round,3,Andujar P.,Istomin D.,44,67,0
2012-01-09,ATP250,Outdoor,Hard,1st Round,3,Ebden M.,Granollers M.,97,28,1
2012-01-09,ATP250,Outdoor,Hard,1st Round,3,Kubot L.,Dodig I.,58,36,1
2012-01-09,ATP250,Outdoor,Hard,1st Round,3,Muller G.,Sweeting R.,54,72,0
2012-01-09,ATP250,Outdoor,Hard,1st Round,3,Nieminen J.,Duckworth J.,77,251,1
2012-01-09,ATP250,Outdoor,Hard,1st Round,3,Stakhovsky S.,Reynolds B.,61,126,0
2012-01-09,ATP250,Outdoor,Hard,1st Round,3,Bellucci T.,Machado R.,38,69,1
2012-01-09,ATP250,Outdoor,Hard,1st Round,3,Venus M.,Giraldo S.,378,51,0
2012-01-09,ATP250,Outdoor,Hard,1st Round,3,Young D.,Falla A.,40,80,0
2012-01-10,ATP250,Outdoor,Hard,1st Round,3,Bogomolov A.,Haase R.,34,52,1
2012-01-10,ATP250,Outdoor,Hard,1st Round,3,Fognini F.,Russell M.,46,98,1
2012-01-10,ATP250,Outdoor,Hard,1st Round,3,Malisse X.,Stepanek R.,63,31,0
2012-01-10,ATP250,Outdoor,Hard,1st Round,3,Seppi A.,Benneteau J.,39,49,0
2012-01-10,ATP250,Outdoor,Hard,1st Round,3,Troicki V.,Hewitt L.,21,182,1
2012-01-10,ATP250,Outdoor,Hard,1st Round,3,Tursunov D.,Baghdatis M.,41,43,0
2012-01-10,ATP250,Outdoor,Hard,1st Round,3,Anderson K.,Mannarino A.,32,87,0
2012-01-10,ATP250,Outdoor,Hard,1st Round,3,Ferrero J.C.,Paire B.,47,92,0
2012-01-10,ATP250,Outdoor,Hard,1st Round,3,Garcia-Lopez G.,Kunitsyn I.,66,71,1
2012-01-10,ATP250,Outdoor,Hard,1st Round,3,Kamke T.,Rochus O.,95,68,0
2012-01-10,ATP250,Outdoor,Hard,1st Round,3,Kohlschreiber P.,Bohli S.,42,218,1
2012-01-10,ATP250,Outdoor,Hard,1st Round,3,Querrey S.,Harrison R.,94,84,0
2012-01-10,ATP250,Outdoor,Hard,1st Round,3,Rosol L.,Ramos A.,74,65,1
2012-01-10,ATP250,Outdoor,Hard,1st Round,3,Starace P.,Montanes A.,56,50,1
2012-01-11,ATP250,Outdoor,Hard,2nd Round,3,Baghdatis M.,Ebden M.,43,97,1
2012-01-11,ATP250,Outdoor,Hard,2nd Round,3,Bogomolov A.,Troicki V.,34,21,1
2012-01-11,ATP250,Outdoor,Hard,2nd Round,3,Del Potro J.M.,Kubot L.,11,58,1
2012-01-11,ATP250,Outdoor,Hard,2nd Round,3,Fognini F.,Gasquet R.,46,18,0
2012-01-11,ATP250,Outdoor,Hard,2nd Round,3,Isner J.,Reynolds B.,17,126,0
2012-01-11,ATP250,Outdoor,Hard,2nd Round,3,Lopez F.,Benneteau J.,19,49,0
2012-01-11,ATP250,Outdoor,Hard,2nd Round,3,Nieminen J.,Stepanek R.,77,31,1
2012-01-11,ATP250,Outdoor,Hard,2nd Round,3,Sweeting R.,Istomin D.,72,67,0
2012-01-11,ATP250,Outdoor,Hard,2nd Round,3,Berlocq C.,Verdasco F.,59,24,0
2012-01-11,ATP250,Outdoor,Hard,2nd Round,3,Garcia-Lopez G.,Mannarino A.,66,87,1
2012-01-11,ATP250,Outdoor,Hard,2nd Round,3,Giraldo S.,Almagro N.,51,10,0
2012-01-11,ATP250,Outdoor,Hard,2nd Round,3,Kohlschreiber P.,Harrison R.,42,84,1
2012-01-11,ATP250,Outdoor,Hard,2nd Round,3,Paire B.,Chela J.I.,92,29,1
2012-01-11,ATP250,Outdoor,Hard,2nd Round,3,Rochus O.,Bellucci T.,68,38,1
2012-01-11,ATP250,Outdoor,Hard,2nd Round,3,Rosol L.,Ferrer D.,74,5,0
2012-01-11,ATP250,Outdoor,Hard,2nd Round,3,Starace P.,Falla A.,56,80,0
2012-01-12,ATP250,Outdoor,Hard,Quarterfinals,3,Benneteau J.,Bogomolov A.,49,34,1
2012-01-12,ATP250,Outdoor,Hard,Quarterfinals,3,Del Potro J.M.,Baghdatis M.,11,43,0
2012-01-12,ATP250,Outdoor,Hard,Quarterfinals,3,Gasquet R.,Istomin D.,18,67,0
2012-01-12,ATP250,Outdoor,Hard,Quarterfinals,3,Nieminen J.,Reynolds B.,77,126,1
2012-01-12,ATP250,Outdoor,Hard,Quarterfinals,3,Ferrer D.,Falla A.,5,80,1
2012-01-12,ATP250,Outdoor,Hard,Quarterfinals,3,Garcia-Lopez G.,Verdasco F.,66,24,0
2012-01-12,ATP250,Outdoor,Hard,Quarterfinals,3,Kohlschreiber P.,Almagro N.,42,10,1
2012-01-12,ATP250,Outdoor,Hard,Quarterfinals,3,Paire B.,Rochus O.,92,68,0
2012-01-13,ATP250,Outdoor,Hard,Semifinals,3,Benneteau J.,Baghdatis M.,49,43,1
2012-01-13,ATP250,Outdoor,Hard,Semifinals,3,Istomin D.,Nieminen J.,67,77,0
2012-01-13,ATP250,Outdoor,Hard,Semifinals,3,Rochus O.,Kohlschreiber P.,68,42,1
2012-01-13,ATP250,Outdoor,Hard,Semifinals,3,Verdasco F.,Ferrer D.,24,5,0
2012-01-14,ATP250,Outdoor,Hard,The Final,3,Ferrer D.,Rochus O.,5,68,1
2012-01-15,ATP250,Outdoor,Hard,The Final,3,Benneteau J.,Nieminen J.,49,77,0
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Anderson K.,Nielsen F.,32,240,1
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Baghdatis M.,Becker B.,44,304,1
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Beck A.,Prodon E.,93,96,1
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Berdych T.,Ramos A.,7,67,1
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Chardy J.,Dimitrov G.,82,78,0
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Cipolla F.,Davydenko N.,76,52,1
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,De Voest R.,Lu Y.H.,126,79,0
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Del Potro J.M.,Mannarino A.,11,91,1
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Dolgopolov O.,Jones G.,13,198,1
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Fish M.,Muller G.,8,55,1
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Fognini F.,Falla A.,47,71,0
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Haas T.,Kudla D.,190,276,1
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Huta Galung J.,Berlocq C.,233,61,0
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Isner J.,Mitchell B.,17,222,1
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Kamke T.,Hanescu V.,98,90,1
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Kohlschreiber P.,Monaco J.,41,27,1
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Kubot L.,Almagro N.,58,10,0
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Kudryavtsev A.,Federer R.,172,3,0
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Kuznetsov A.,Nadal R.,167,2,0
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Ljubicic I.,Lacko L.,30,119,0
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Marchenko I.,Stakhovsky S.,246,65,0
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Mayer L.,Lopez F.,21,19,0
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Melzer J.,Karlovic I.,33,57,0
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Paire B.,Wawrinka S.,84,22,0
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Phau B.,Rochus O.,174,54,0
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Querrey S.,De Schepper K.,95,135,1
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Riba P.,Montanes A.,88,50,1
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Verdasco F.,Tomic B.,24,38,0
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Ward J.,Kavcic B.,347,103,0
2012-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Young D.,Gojowczyk P.,42,248,1
2012-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Andujar P.,Kunitsyn I.,45,74,1
2012-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Bautista R.,Mello R.,175,108,0
2012-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Bellucci T.,Sela D.,37,75,1
2012-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Benneteau J.,Beck K.,39,100,1
2012-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Bogomolov A.,Gimeno-Traver D.,34,104,1
2012-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Chela J.I.,Russell M.,29,97,1
2012-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Ferrero J.C.,Troicki V.,48,23,0
2012-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Garcia-Lopez G.,Kukushkin M.,66,92,0
2012-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Gasquet R.,Seppi A.,18,40,1
2012-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Golubev A.,Youzhny M.,146,35,1
2012-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Harrison R.,Murray A.,77,4,0
2012-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Ito T.,Starace P.,117,62,1
2012-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Levine J.,Granollers M.,158,28,0
2012-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Llodra M.,Gulbis E.,46,73,1
2012-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Lorenzi P.,Djokovic N.,109,1,0
2012-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Machado R.,Ferrer D.,70,5,0
2012-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,Matosevic M.,15,203,1
